date	externalid	number	constant	digits	decimals
2008-10-24	735999999000050958	3806251667	1.000	6	0
2009-08-11	735999999000050965	3806257810	1.000	6	0
2008-10-30	735999999000050514	90435022	1.000	6	0
2008-12-01	735999999000050675	87465813	1.000	6	2
2008-12-01	735999999000050675	TM202612	1.000	9	0
2008-10-23	735999999000050811	3806252105	1.000	6	0
2008-10-23	735999999000050835	3806252584	1.000	6	0
2009-02-19	735999999000050903	90434936	1.000	6	0
2008-10-29	735999999000048504	90434811	1.000	6	0
2008-10-29	735999999000048559	90435242	1.000	6	0
2008-12-18	735999999000050972	3806251151	1.000	6	0
2008-10-27	735999999000051108	3806254966	1.000	6	0
2008-10-29	735999999000048573	90435279	1.000	6	0
2009-02-03	735999999000048597	90435367	1.000	6	0
2008-10-27	735999999000051139	3806254810	1.000	6	0
2008-10-27	735999999000051146	3806254553	1.000	6	0
2008-10-23	735999999000050927	90615111	1.000	6	0
2008-10-24	735999999000050996	3806251772	1.000	6	0
2008-08-14	735999999000030141	90615022	1.000	6	0
2013-08-12	735999999000030158	90434952	1.000	6	0
2008-10-29	735999999000048641	90434900	1.000	6	0
2008-10-30	735999999000048665	90435105	1.000	6	0
2008-10-24	735999999000051276	3806254501	1.000	6	0
2008-10-24	735999999000051283	3806254825	1.000	6	0
2008-10-24	735999999000051016	3806251512	1.000	6	0
2008-10-24	735999999000051061	3806252061	1.000	6	0
2008-10-24	735999999000051290	3806254515	1.000	6	0
2008-10-24	735999999000051306	3806254941	1.000	6	0
2008-07-11	735999999000048757	88312422	1.000	6	0
2008-07-22	735999999000048825	88312254	1.000	6	0
2013-07-04	735999999000051153	90434430	1.000	6	0
2008-10-24	735999999000051245	3806254454	1.000	6	0
2008-10-09	735999999000051474	3806252882	1.000	6	0
2008-10-09	735999999000051610	3806252784	1.000	6	0
2008-07-24	735999999000048849	88312253	1.000	6	0
2008-06-15	735999999000048894	88312305	1.000	6	0
2008-08-14	735999999000030165	90615023	1.000	6	0
2009-02-18	735999999000030332	90434974	1.000	6	0
2008-11-04	735999999000051313	3806256283	1.000	6	0
2012-02-15	735999999000051405	3806254992	1.000	6	0
2008-10-09	735999999000051627	3806252627	1.000	6	0
2008-10-09	735999999000051634	3806253038	1.000	6	0
2008-05-20	735999999000048917	88312309	1.000	6	0
2008-08-02	735999999000048986	88312378	1.000	6	0
2009-05-26	735999999000051511	89760986	1.000	6	0
2008-10-09	735999999000051566	3806252802	1.000	6	0
2008-04-09	735999999000052969	89760808	1.000	6	0
2008-04-09	735999999000052976	89760813	1.000	6	0
2008-10-09	735999999000051580	3806252798	1.000	6	0
2013-05-24	735999999000052921	1301514392	1.000	6	0
2008-07-30	735999999000049006	88312386	1.000	6	0
2008-07-29	735999999000049075	88312504	1.000	6	0
2008-04-07	735999999000053119	89761061	1.000	6	0
2008-04-07	735999999000053126	89761060	1.000	6	0
2008-05-14	735999999000030462	90434352	1.000	6	0
2009-03-02	735999999000030479	90434870	1.000	6	0
2008-04-09	735999999000052990	89760812	1.000	6	0
2008-04-09	735999999000053010	89760807	1.000	6	0
2008-06-29	735999999000049099	88312302	1.000	6	0
2008-06-24	735999999000049143	88312426	1.000	6	0
2008-04-07	735999999000053133	89761062	1.000	6	0
2008-08-28	735999999000053140	3806255569	1.000	6	0
2008-04-18	735999999000053089	89760486	1.000	6	0
2008-11-03	735999999000053171	90435224	1.000	6	0
2008-07-30	735999999000049167	88312507	1.000	6	0
2008-07-29	735999999000049235	88312502	1.000	6	0
2008-04-10	735999999000053249	89760925	1.000	6	0
2008-04-07	735999999000053331	94676030	1.000	6	0
2008-04-07	735999999000053287	89760875	1.000	6	0
2008-04-07	735999999000053294	94676028	1.000	6	0
2008-11-07	735999999000030486	90434551	1.000	6	0
2008-05-14	735999999000030493	90434353	1.000	6	0
2008-07-17	735999999000049259	88312423	1.000	6	0
2008-10-29	735999999000049327	90435247	1.000	6	0
2008-04-09	735999999000053355	89760906	1.000	6	0
2008-04-08	735999999000053409	89760922	1.000	6	0
2008-04-07	735999999000053300	89760877	1.000	6	0
2008-04-07	735999999000053317	94676027	1.000	6	0
2008-10-29	735999999000049341	90435251	1.000	6	0
2008-10-30	735999999000049396	3806252776	1.000	6	0
2008-04-08	735999999000053423	89760873	1.000	6	0
2008-04-10	735999999000053492	89760927	1.000	6	0
2008-04-08	735999999000053447	89761003	1.000	6	0
2008-04-10	735999999000053454	89760934	1.000	6	0
2008-04-10	735999999000053515	89760930	1.000	6	0
2008-04-08	735999999000053584	89760956	1.000	6	0
2008-04-10	735999999000053461	89760933	1.000	6	0
2008-04-10	735999999000053478	89760932	1.000	6	0
2012-11-22	735999999000030509	90434357	1.000	6	0
2008-08-07	735999999000030639	3806253466	1.000	6	0
2008-10-29	735999999000049488	3806252885	1.000	6	0
2008-10-30	735999999000049501	3806252610	1.000	6	0
2008-04-08	735999999000053607	89760962	1.000	6	0
2008-10-17	735999999000053652	3806252226	1.000	6	0
2008-04-08	735999999000053614	89760881	1.000	6	0
2009-06-24	735999999000053621	89760991	1.000	6	0
2008-04-08	735999999000053638	89760960	1.000	6	0
2008-04-08	735999999000053645	89760959	1.000	6	0
2008-10-16	735999999000053744	3806252230	1.000	6	0
2008-10-16	735999999000053768	3806251632	1.000	6	0
2008-10-24	735999999000049570	3806252032	1.000	6	0
2008-10-24	735999999000049662	3806251373	1.000	6	0
2013-11-26	735999999000053904	88208667	1.000	6	0
2008-10-17	735999999000054109	3806252379	1.000	6	0
2008-08-07	735999999000030646	3806253524	1.000	6	0
2008-08-07	735999999000030653	3806253514	1.000	6	0
2008-10-16	735999999000053782	3806251533	1.000	6	0
2008-10-13	735999999000053799	90384143	1.000	6	0
2008-12-18	735999999000049730	3806251145	1.000	6	0
2008-10-30	735999999000049754	3806252149	1.000	6	0
2008-10-14	735999999000054154	3806257151	1.000	6	0
2008-10-15	735999999000054178	3806257352	1.000	6	0
2008-08-07	735999999000030660	3806253545	1.000	6	0
2013-07-31	735999999000030806	3806255509	1.000	6	0
2008-10-27	735999999000049846	90615090	1.000	6	0
2008-10-24	735999999000050095	90435092	1.000	6	0
2008-10-13	735999999000053805	90384145	1.000	6	0
2008-10-13	735999999000053812	3806251753	1.000	6	0
2008-10-13	735999999000054246	3806257531	1.000	6	0
2008-10-13	735999999000054260	3806257245	1.000	6	0
2008-10-16	735999999000053942	3806252282	1.000	6	0
2008-10-16	735999999000053959	3806252221	1.000	6	0
2008-08-06	735999999000030813	3806254232	1.000	6	0
2009-02-23	735999999000030820	90435321	1.000	6	0
2009-01-29	735999999000050149	90435373	1.000	6	0
2008-12-18	735999999000050163	90434734	1.000	6	0
2008-10-13	735999999000054338	3806257644	1.000	6	0
2008-10-15	735999999000054352	3806254842	1.000	6	0
2008-10-16	735999999000053966	3806252280	1.000	6	0
2008-10-16	735999999000053973	3806251548	1.000	6	0
2008-11-06	735999999000030837	90434698	1.000	6	0
2013-03-21	735999999000030967	90434673	1.000	6	0
2008-10-21	735999999000050231	3806251508	1.000	6	0
2008-10-24	735999999000050255	3806251212	1.000	6	0
2008-10-15	735999999000054406	3806254802	1.000	6	0
2008-10-15	735999999000054420	3806252631	1.000	6	0
2009-02-06	735999999000054444	3806251698	1.000	6	0
2008-10-15	735999999000054499	3806252257	1.000	6	0
2008-10-16	735999999000053980	3806251301	1.000	6	0
2008-10-17	735999999000054116	3806252361	1.000	6	0
2008-10-24	735999999000050323	3806254845	1.000	6	0
2008-10-24	735999999000050347	3806254669	1.000	6	0
2008-10-15	735999999000054512	3806251763	1.000	6	0
2008-10-27	735999999000054581	3806252718	1.000	6	0
2008-10-15	735999999000054123	3806251709	1.000	6	0
2008-10-14	735999999000054130	3806257180	1.000	6	0
2008-10-20	735999999000050392	3806251587	1.000	6	0
2008-10-21	735999999000050415	3806251468	1.000	6	0
2013-04-02	735999999000054604	86016371	1.000	6	0
2008-10-27	735999999000054659	3806252753	1.000	6	0
2008-11-13	735999999000030974	90435009	1.000	6	0
2013-08-20	735999999000030981	14246696	1.000	6	0
2008-10-14	735999999000054147	3806251834	1.000	6	0
2008-10-13	735999999000054284	3806257398	1.000	6	0
2008-10-30	735999999000050484	90435016	1.000	6	0
2012-03-07	735999999000050507	90435403	1.000	6	0
2013-09-13	735999999000054291	1301463097	1.000	6	0
2008-10-13	735999999000054307	3806257311	1.000	6	0
2008-10-27	735999999000054673	3806252546	1.000	6	0
2008-10-27	735999999000054697	3806252362	1.000	6	0
2008-10-24	735999999000050576	3806252825	1.000	6	0
2013-11-21	735999999000050682	1301463140	1.000	6	0
2008-10-27	735999999000054741	3806253027	1.000	6	0
2008-10-15	735999999000054833	3806252783	1.000	6	0
2008-10-13	735999999000054314	3806257646	1.000	6	0
2008-10-15	735999999000054451	3806252866	1.000	6	0
2008-11-06	735999999000030998	90615085	1.000	6	0
2008-11-19	735999999000031001	90434524	1.000	6	0
2008-10-23	735999999000050828	3806252013	1.000	6	0
2008-10-23	735999999000050842	3806252199	1.000	6	0
2008-10-15	735999999000054857	3806252481	1.000	6	0
2009-04-02	735999999000054925	90435077	1.000	6	0
2008-10-15	735999999000054468	3806254832	1.000	6	0
2008-10-15	735999999000054475	3806257465	1.000	6	0
2008-12-16	735999999000054949	90434847	1.000	6	0
2008-10-16	735999999000055014	90384148	1.000	6	0
2008-10-15	735999999000054482	3806251428	1.000	6	0
2008-10-27	735999999000054611	3806254819	1.000	6	0
2008-10-24	735999999000050897	90615030	1.000	6	0
2008-11-14	735999999000050910	90615124	1.000	6	0
2008-07-24	735999999000031131	90721814	1.000	6	0
2008-07-23	735999999000031148	90721791	1.000	6	0
2008-10-17	735999999000055083	90384102	1.000	6	0
2008-10-14	735999999000055175	3806262147	1.000	6	0
2008-10-27	735999999000054628	3806252393	1.000	6	0
2008-10-27	735999999000054635	3806254590	1.000	6	0
2008-10-22	735999999000050934	3806254482	1.000	6	0
2008-10-24	735999999000050989	3806252645	1.000	6	0
2008-07-23	735999999000031155	90721793	1.000	6	0
2008-07-24	735999999000031162	3806254100	1.000	6	0
2008-10-14	735999999000055199	3806257288	1.000	6	0
2008-10-14	735999999000055243	3806257108	1.000	6	0
2008-10-24	735999999000051009	3806251366	1.000	6	0
2008-10-27	735999999000051078	3806257625	1.000	6	0
2008-10-27	735999999000054642	3806254774	1.000	6	0
2008-10-15	735999999000054802	3806252369	1.000	6	0
2008-10-14	735999999000055267	3806262263	1.000	6	0
2008-08-25	735999999000055359	3806254934	1.000	6	0
2008-10-15	735999999000054819	3806252545	1.000	6	0
2008-10-14	735999999000054956	90435189	1.000	6	0
2008-10-30	735999999000051184	90434410	1.000	6	0
2008-10-23	735999999000051412	3806252172	1.000	6	0
2008-07-23	735999999000031308	90721852	1.000	6	0
2008-07-23	735999999000031315	90721849	1.000	6	0
2008-07-29	735999999000055427	3806254452	1.000	6	0
2008-07-29	735999999000055441	3806254490	1.000	6	0
2008-10-14	735999999000054963	90435188	1.000	6	0
2009-07-20	735999999000054970	3806256202	1.000	6	0
2008-10-09	735999999000051504	3806252862	1.000	6	0
2008-10-09	735999999000051573	3806252984	1.000	6	0
2008-10-14	735999999000055120	3806257751	1.000	6	0
2009-01-07	735999999000055144	3806251046	1.000	6	0
2008-10-09	735999999000051597	3806252797	1.000	6	0
2008-12-01	735999999000052822	TM205209	1.000	9	0
2008-11-04	735999999000055519	90434872	1.000	6	0
2013-01-09	735999999000055588	90434447	1.000	6	0
2008-12-01	735999999000052822	87465908	1.000	6	2
2008-04-09	735999999000052938	89760814	1.000	6	0
2008-10-14	735999999000055151	3806254692	1.000	6	0
2008-10-14	735999999000055281	3806254475	1.000	6	0
2008-07-23	735999999000031322	90721896	1.000	6	0
2008-07-23	735999999000031339	90721845	1.000	6	0
2008-07-29	735999999000055601	90721777	1.000	6	0
2008-07-28	735999999000055670	3806254032	1.000	6	0
2008-04-09	735999999000052983	89760809	1.000	6	0
2008-04-09	735999999000053003	89760811	1.000	6	0
2008-10-14	735999999000055298	3806257649	1.000	6	0
2008-10-14	735999999000055304	3806254365	1.000	6	0
2008-07-28	735999999000055694	3806254004	1.000	6	0
2008-07-28	735999999000055748	3806253985	1.000	6	0
2008-08-07	735999999000055311	3806254800	1.000	6	0
2008-07-29	735999999000055458	3806254569	1.000	6	0
2008-07-23	735999999000031476	90721846	1.000	6	0
2008-07-23	735999999000031483	90721851	1.000	6	0
2008-07-29	735999999000055762	3806254306	1.000	6	0
2008-07-28	735999999000055830	3806253110	1.000	6	0
2008-07-28	735999999000055649	3806253991	1.000	6	0
2012-06-18	735999999000055656	3806259634	1.000	6	0
2008-04-09	735999999000053027	89760810	1.000	6	0
2008-04-18	735999999000053072	89760487	1.000	6	0
2008-07-24	735999999000031490	90721854	1.000	6	0
2008-09-01	735999999000031506	TM201421	1.000	9	0
2008-07-28	735999999000055854	3806253774	1.000	6	0
2008-10-16	735999999000055922	3806252708	1.000	6	0
2008-07-29	735999999000055786	3806254792	1.000	6	0
2008-07-29	735999999000055793	3806254314	1.000	6	0
2008-04-18	735999999000053096	89760488	1.000	6	0
2008-11-03	735999999000053188	90435155	1.000	6	0
2008-10-16	735999999000055946	3806253032	1.000	6	0
2008-10-16	735999999000055991	3806252264	1.000	6	0
2008-07-28	735999999000055809	3806253827	1.000	6	0
2008-07-28	735999999000055816	3806253768	1.000	6	0
2008-11-03	735999999000053232	90434813	1.000	6	0
2008-04-11	735999999000053324	89761014	1.000	6	0
2008-10-13	735999999000056011	3806251845	1.000	6	0
2011-10-05	735999999000056080	3806254313	1.000	6	0
2008-10-16	735999999000055953	3806253034	1.000	6	0
2008-10-16	735999999000055960	3806251470	1.000	6	0
2008-09-01	735999999000031506	87465862	1.000	6	2
2008-07-21	735999999000031803	90722092	1.000	6	0
2010-09-22	735999999000053348	86015987	1.000	6	0
2008-04-08	735999999000053416	89760923	1.000	6	0
2008-10-13	735999999000056103	3806252007	1.000	6	0
2008-04-07	735999999000056172	89760884	1.000	6	0
2008-04-07	735999999000056196	89760938	1.000	6	0
2008-04-07	735999999000056264	89761064	1.000	6	0
2008-10-10	735999999000056356	3806252193	1.000	6	0
2008-10-10	735999999000056424	3806252005	1.000	6	0
2008-04-08	735999999000053430	89761001	1.000	6	0
2008-04-10	735999999000053485	89760928	1.000	6	0
2008-10-16	735999999000055977	3806251982	1.000	6	0
2008-10-16	735999999000055984	3806252136	1.000	6	0
2008-10-10	735999999000056448	3806251751	1.000	6	0
2008-11-12	735999999000056585	3806252082	1.000	6	0
2008-07-21	735999999000031810	90722091	1.000	6	0
2008-07-21	735999999000031827	90722090	1.000	6	0
2008-04-10	735999999000053508	89760929	1.000	6	0
2008-05-20	735999999000053522	88208666	1.000	6	0
2008-04-07	735999999000056134	89760890	1.000	6	0
2008-04-07	735999999000056141	89760942	1.000	6	0
2009-10-23	735999999000056677	3806256364	1.000	6	0
2009-10-23	735999999000056691	3806253270	1.000	6	0
2008-04-08	735999999000053577	89760957	1.000	6	0
2008-04-08	735999999000053591	89760964	1.000	6	0
2009-01-01	735999999000056745	3806256158	1.000	6	0
2009-01-01	735999999000056745	TM205909	1.000	9	0
2008-04-07	735999999000056158	89760306	1.000	6	0
2008-04-07	735999999000056295	89760721	1.000	6	0
2008-07-21	735999999000031834	90722089	1.000	6	0
2008-07-23	735999999000031971	90721752	1.000	6	0
2009-08-27	735999999000056783	3806255713	1.000	6	0
2009-09-01	735999999000056837	3806260153	1.000	6	0
2008-04-07	735999999000056325	89760720	1.000	6	0
2008-10-10	735999999000056455	3806251746	1.000	6	0
2011-04-13	735999999000053683	3806255009	1.000	6	0
2008-10-16	735999999000053751	3806251415	1.000	6	0
2008-07-23	735999999000031988	90721741	1.000	6	0
2008-07-23	735999999000031995	90721744	1.000	6	0
2010-07-01	735999999000056929	89760682	1.000	6	0
2009-06-01	735999999000056943	90384129	1.000	6	0
2008-10-16	735999999000053775	3806251565	1.000	6	0
2008-10-13	735999999000053829	3806251984	1.000	6	0
2008-10-10	735999999000056462	3806251706	1.000	6	0
2008-10-10	735999999000056479	3806251812	1.000	6	0
2008-11-19	735999999000056998	90434527	1.000	6	0
2008-11-27	735999999000057018	90434495	1.000	6	0
2011-08-25	735999999000056486	3806255498	1.000	6	0
2010-03-10	735999999000056622	3806257224	1.000	6	0
2013-08-16	735999999000054000	3806255065	1.000	6	0
2008-10-16	735999999000054024	3806251476	1.000	6	0
2008-07-23	735999999000032008	90721743	1.000	6	0
2008-07-23	735999999000032138	90721867	1.000	6	0
2008-12-19	735999999000057032	90434845	1.000	6	0
2008-11-03	735999999000057087	3806251056	1.000	6	0
2010-03-10	735999999000056639	3806257237	1.000	6	0
2009-10-23	735999999000056646	3806253809	1.000	6	0
2008-10-17	735999999000054079	3806252306	1.000	6	0
2009-07-09	735999999000054093	3806254503	1.000	6	0
2008-10-15	735999999000054185	3806257710	1.000	6	0
2008-10-13	735999999000054253	3806252669	1.000	6	0
2008-10-14	735999999000057179	3806257474	1.000	6	0
2008-10-14	735999999000057261	3806257234	1.000	6	0
2009-10-23	735999999000056653	3806257760	1.000	6	0
2009-08-27	735999999000056790	3806253629	1.000	6	0
2008-10-13	735999999000054277	3806257552	1.000	6	0
2008-10-13	735999999000054321	3806257648	1.000	6	0
2008-10-13	735999999000057285	3806252453	1.000	6	0
2008-10-14	735999999000057339	3806257379	1.000	6	0
2009-09-01	735999999000056806	3806255549	1.000	6	0
2009-09-01	735999999000056813	3806253680	1.000	6	0
2008-07-23	735999999000032145	90721738	1.000	6	0
2008-07-23	735999999000032152	90721739	1.000	6	0
2008-10-13	735999999000054345	3806257515	1.000	6	0
2008-10-15	735999999000054413	3806254593	1.000	6	0
2009-08-27	735999999000056820	3806253430	1.000	6	0
2009-06-01	735999999000056974	90430121	1.000	6	0
2008-10-16	735999999000057353	3806251792	1.000	6	0
2012-05-29	735999999000057537	3806255204	1.000	6	0
2012-07-02	735999999000056981	90434562	1.000	6	0
2008-11-03	735999999000057148	3806251196	1.000	6	0
2008-10-15	735999999000054437	3806252860	1.000	6	0
2008-10-15	735999999000054505	3806252033	1.000	6	0
2011-02-04	735999999000057698	90434356	1.000	6	0
2008-11-03	735999999000057766	3806251013	1.000	6	0
2008-10-13	735999999000057292	3806257168	1.000	6	0
2008-10-14	735999999000057308	3806257267	1.000	6	0
2008-07-23	735999999000032169	90721737	1.000	6	0
2008-07-23	735999999000032176	90721745	1.000	6	0
2008-10-15	735999999000054529	3806251534	1.000	6	0
2008-10-30	735999999000054574	3806253024	1.000	6	0
2013-11-15	735999999000057834	90278163	1.000	6	0
2008-11-01	735999999000057858	90384223	1.000	6	0
2008-10-13	735999999000057315	3806257205	1.000	6	0
2008-10-14	735999999000057322	3806257278	1.000	6	0
2012-08-16	735999999000032305	89761227	1.000	6	0
2008-07-21	735999999000032312	90721994	1.000	6	0
2008-10-27	735999999000054598	3806254755	1.000	6	0
2008-10-27	735999999000054666	3806252318	1.000	6	0
2010-06-23	735999999000057629	3806257148	1.000	6	0
2008-09-05	735999999000057797	3806255667	1.000	6	0
2008-10-30	735999999000057940	3806251932	1.000	6	0
2008-10-17	735999999000058015	3806251677	1.000	6	0
2008-10-27	735999999000054680	3806252940	1.000	6	0
2009-02-06	735999999000054772	3806251078	1.000	6	0
2008-12-16	735999999000058107	90615155	1.000	6	0
2008-11-03	735999999000058176	90615094	1.000	6	0
2008-10-17	735999999000057964	3806252067	1.000	6	0
2008-10-17	735999999000057995	3806251756	1.000	6	0
2008-10-15	735999999000054826	3806252868	1.000	6	0
2008-10-15	735999999000054840	3806252688	1.000	6	0
2008-07-21	735999999000032329	90721925	1.000	6	0
2009-09-16	735999999000032336	3806253681	1.000	6	0
